195.json,TRUE,"The truth of the matter is that during my administration, the FBI's crime statistics show that violent crime was reduced in Massachusetts by 7 percent.",crime,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,an interview
1768.json,FALSE,"Scott Maddox has run ""losing campaigns for 3 of Florida's 4 available cabinet positions.""","agriculture,candidates-biography",adam-putnam,Florida Commissioner of Agriculture,Florida,republican,0,1,1,2,1,a campaign statement
9196.json,TRUE,Americans spend 6.1 billion hours a year on tax preparation.,taxes,virginia-foxx,U.S. Representative,North Carolina,republican,0,0,0,1,1,in a comment on Twitter
8957.json,mostly-true,The budget I managed at the Department of Education was more than $60 million.,"candidates-biography,education,federal-budget,job-accomplishments",clay-pell,Candidate for Rhode Island governor,Rhode Island,democrat,0,0,1,2,0,"an interview on WPRI-TV's ""Newsmakers."""
13247.json,FALSE,"We are now, for the first time ever, energy independent.","energy,environment,gas-prices,trade",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,the second presidential debate
5659.json,TRUE,"Last year, Exxon pocketed nearly $4.7 million every hour.","corporations,energy",barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech in the Rose Garden
1214.json,half-true,"AARP is ""the largest reseller of insurance in the country"" and ""has a vested interest in seeing that the market for reselling supplemental insurance expands.""","health-care,legal-issues,medicare",ginny-brown-waite,Congresswoman,Florida,republican,2,0,2,0,0,a letter to AARP
4692.json,pants-fire,"Medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to provisions incorporated in the Obamacare legislation, purposely delayed so as not to confuse the 2012 re-election campaigns.","health-care,medicare",chain-email,,,none,11,43,8,5,105,a chain e-mail
5325.json,mostly-true,"Right now, 50 percent of Florida students leaving high school cannot read at grade level.",education,bill-proctor,state representative,Florida ,republican,0,0,0,1,0,a newspaper article
4237.json,TRUE,Says Republican Sen. John McCain won more votes for president in Cuyahoga County in the 2008 general election than he did in seven states.,elections,kevin-dewine,Chairman of the Ohio Republican Party,Ohio,republican,1,0,0,1,0,a speech at a GOP dinner
13019.json,barely-true,Marco Rubio voted against funding health clinics that provide critical care during this public health emergency (Zika).,"abortion,congress,health-care",naral-pro-choice,,"Washington, D.C.",organization,2,1,0,0,1,a TV ad
12246.json,half-true,Youre in more trouble if you leave your pet in the car than if you leave your child in the car.,"children,criminal-justice,public-safety",john-pagliarini,State Senator,Rhode Island,republican,0,0,1,0,0,a speech
2540.json,FALSE,SaysPeter Kilmartin voted in favor of expanding the good behavior statute to sex offenders.,"crime,voting-record",erik-wallin,,Rhode Island,republican,0,1,0,0,0,a news release
4659.json,TRUE,On letting Occupy Atlanta protesters stay in Woodruff Park.,"occupy-wall-street,public-safety",kasim-reed,,,democrat,1,0,5,7,1,statements to the public
13313.json,half-true,What I have put forward does not add a penny to the debt.,debt,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,in the third presidential debate.
10286.json,TRUE,"There are more African American men in prison, jail, on probation or parole than were enslaved in 1850.","civil-rights,crime,criminal-justice,marijuana",diego-arene-morley,Student,"Washington, D.C.",activist,0,0,0,0,0,a community forum
12813.json,mostly-true,"In first week as governor, Tim Kaine proposed a nearly $4 billion tax increase, $4 billion, including a tax increase on people earning as little as $17,000 a year.",taxes,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech.
2474.json,mostly-true,"On Lee Fishers watch, almost nine out of 10 jobs that Ohio lost were lost to other states, not to other countries.",economy,rob-portman,U.S. senator from Ohio,Ohio,republican,3,5,11,11,1,an appearance at The Plain Dealer
4153.json,mostly-true,Every president has raised the debt ceiling.,"deficit,federal-budget",richard-codey,State Senator,New Jersey,democrat,0,0,0,2,0,an interview on Hannity on Fox News
3255.json,FALSE,Limiting labor negotiations to only wages is how it is for the most part in the private sector.,"labor,state-budget",alberta-darling,"State Senator, 8th District",Wisconsin,republican,1,1,2,1,1,an appearance on a TV interview program
9876.json,barely-true,"Says on contraception, his plan is cheaper and easier for you than Sen. Mark Udalls","health-care,message-machine-2014,women",cory-gardner,U.S. House of Representatives,Colorado,republican,4,1,0,0,0,a campaign ad
11681.json,half-true,The states have always defined marriage.,"gays-and-lesbians,marriage",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,"an interview on NBC's ""Meet the Press"""
10192.json,FALSE,"Families in Del Valle, who are City of Austin residents, have to drive to Bastrop to go to the closest grocery store.","hunger,population",delia-garza,Attorney,Texas,none,0,1,0,0,0,as quoted in a news story
545.json,half-true,"John McCain ""opposed legislation to fund levees and flood control programs, which he considers pork.""",federal-budget,barack-obama,President,Illinois,democrat,70,71,160,163,9,remarks to U.S. Conference of Mayors
5688.json,half-true,"Mitt Romneys pledged to protect (oil companies) record profits and their billions in special tax breaks, too.","energy,taxes",priorities-usa-action,,,democrat,3,1,4,2,1,a television ad
8897.json,TRUE,Mark Warner voted for nearly $1 trillion in new taxes and $7 trillion in new debt.,"debt,federal-budget,taxes,voting-record",ed-gillespie,Republican strategist,"Washington, D.C.",republican,2,3,2,2,1,a web ad.
2464.json,barely-true,State government spending will be increase 10.7 percent this year.,"government-efficiency,job-accomplishments,state-budget",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,9,8,10,18,3,a debate
7030.json,barely-true,Says Democrats first proposed prohibiting the government from negotiating prices for prescription drugs in Medicare Part D and he had nothing to do with that provision in the law.,"candidates-biography,health-care,medicare",tommy-thompson,,Wisconsin,republican,6,8,2,5,3,a debate
10552.json,half-true,The FCCs net neutrality policy includes whatis essentially a massive tax increase.,"taxes,technology",mike-lee,U.S. Senator,Utah,republican,0,0,1,1,0,an email through Protect Internet Freedom
4552.json,mostly-true,The typical white male worker in this country is making in real terms what he was making in 1973 and the average worker is making what they were making in 1996.,"economy,new-hampshire-2012,workers",david-axelrod,,,democrat,2,1,6,7,0,a speech to the New Hampshire Institute of Politics
6433.json,FALSE,"A United Nations arms treaty would almost certainly force the U.S. to create an international gun registry, setting the stage for full-scale gun confiscation.","guns,human-rights,trade",paul-broun,Congressman,Georgia,republican,4,8,3,2,1,a YouTube video
3095.json,mostly-true,More people die from medical misadventures than firearm accidents nationally and in Florida.,"guns,health-care",national-rifle-association,,,none,3,5,1,5,3,a fact-sheet.
5897.json,FALSE,"When we took office, let me remind you, there was virtually no international pressure on Iran.",foreign-policy,joe-biden,U.S. senator,Delaware,democrat,11,10,21,16,4,a speech
8822.json,mostly-true,The minimum wage is mostly an entry-level wage for young people.,income,mitch-mcconnell,Senate minority leader,Kentucky,republican,7,6,5,7,0,"an interview with ""Fox News Sunday"""
6926.json,barely-true,Says six studies verify that the math adds up for Mitt Romneys tax plan.,taxes,paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,the vice presidential debate
10674.json,half-true,"In the United States, weve had 12 years in a row of wages declining.","economy,jobs",martin-omalley,Maryland governor,Maryland,democrat,3,1,10,4,0,"an interview on ABC's ""This Week"""
2328.json,half-true,Charlie Crist has six different positions on ObamaCare.,health-care,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,a campaign website
1352.json,mostly-true,"In the last few months alone, we have apprehended extremists within our borders who were sent here from the border region of Afghanistan and Pakistan to commit new acts of terror.",afghanistan,barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech at the United States Military Academy.
679.json,TRUE,"As governor, I've stood up to ... the big oil companies.",energy,sarah-palin,,Alaska,republican,9,19,9,6,6,"Dayton, Ohio"
8094.json,mostly-true,"This year, were off to our best private-sector jobs growth since 1999.","economy,jobs",barack-obama,President,Illinois,democrat,70,71,160,163,9,"a speech in Chattanooga, Tenn."
5729.json,FALSE,"Says abortion doctors are flying into this state, performing abortions and flying out.","abortion,health-care,public-health",matthew-hill,State Representative,Tennessee,republican,0,1,0,0,0,a debate on the state House floor.
5228.json,mostly-true,Speaker Gingrich for 20 years supported a federal individual mandate for health insurance.,"health-care,legal-issues",rick-santorum,,Pennsylvania,republican,12,16,13,7,5,"a Republican presidential primary debate in Tampa, Fla."
9842.json,mostly-true,There have been at least 100 shootings each year [Angel Taveras] has been mayor of Providence.,"candidates-biography,crime,guns,job-accomplishments,campaign-advertising,public-safety",american-leadhership-pac,Political Action Committee,Rhode Island,organization,0,0,1,2,0,a campaign mailing
2089.json,TRUE,Maurice Ferre says Kendrick Meek has voted 98.6 percent of the time with the Democrat party.,voting-record,maurice-ferre,Former mayor of Miami,Florida,democrat,1,0,1,0,0,an editorial meeting.
10200.json,half-true,Weve created more jobs in the United States than every other advanced economy combined since I came into office.,jobs,barack-obama,President,Illinois,democrat,70,71,160,163,9,"an interview on CBS' ""Face the Nation"""
12908.json,barely-true,One in four inmates is an illegal immigrant.,immigration,lisa-boothe,,,republican,1,0,0,0,0,an interview on Fox
9831.json,TRUE,Wisconsin is dead last in income growth among midwestern states during Gov. Scott Walkers term.,"economy,income,workers",blog-posting,,,none,7,19,3,5,44,various blogs and Internet comments
12414.json,FALSE,"A three-cents-per-ounce soda tax in Philadelphia would result in the loss of 2,000 family-sustaining Teamster Union jobs and countless other jobs in the beverage industry.",taxes,daniel-grace,Secretary of Teamsters Local 830,Pennsylvania,labor-leader,0,1,0,0,0,a statement
